mirror_id,zone,width_m,height_m,installation_height_m,x_m,y_m
1178,1,6.54,6.54,3.32,-61.249999999999716,-79.92997782982303
1179,1,6.54,6.54,3.32,-49.699999999999704,-79.92997782982303
1180,1,6.54,6.54,3.32,-38.14999999999969,-79.92997782982303
1181,1,6.54,6.54,3.32,-26.59999999999968,-79.92997782982303
1182,1,6.54,6.54,3.32,-15.04999999999967,-79.92997782982303
1183,1,6.54,6.54,3.32,-3.499999999999659,-79.92997782982303
1184,1,6.54,6.54,3.32,8.050000000000352,-79.92997782982303
1185,1,6.54,6.54,3.32,19.600000000000364,-79.92997782982303
1186,1,6.54,6.54,3.32,31.150000000000375,-79.92997782982303
1187,1,6.54,6.54,3.32,42.70000000000039,-79.92997782982303
1188,1,6.54,6.54,3.32,54.2500000000004,-79.92997782982303
1189,1,6.54,6.54,3.32,65.80000000000041,-79.92997782982303
1190,1,6.54,6.54,3.32,77.35000000000042,-79.92997782982303
1191,1,6.54,6.54,3.32,88.90000000000043,-79.92997782982303
1192,1,6.54,6.54,3.32,100.45000000000044,-79.92997782982303
1193,1,6.54,6.54,3.32,112.00000000000045,-79.92997782982303
1194,1,6.54,6.54,3.32,123.55000000000047,-79.92997782982303
1195,1,6.54,6.54,3.32,135.10000000000048,-79.92997782982303
1196,2,6.48,6.48,3.29,146.6500000000005,-79.92997782982303
1197,2,6.48,6.48,3.29,158.20000000000044,-79.92997782982303
1198,2,6.48,6.48,3.29,169.7500000000005,-79.92997782982303
1199,2,6.48,6.48,3.29,181.30000000000058,-79.92997782982303
1200,2,6.48,6.48,3.29,192.85000000000053,-79.92997782982303
1201,2,6.48,6.48,3.29,204.4000000000005,-79.92997782982303
1202,2,6.48,6.48,3.29,215.95000000000056,-79.92997782982303
1203,3,6.42,6.42,3.26,227.50000000000063,-79.92997782982303
1204,3,6.42,6.42,3.26,239.05000000000058,-79.92997782982303
1205,3,6.42,6.42,3.26,250.60000000000053,-79.92997782982303
1206,3,6.42,6.42,3.26,262.1500000000006,-79.92997782982303
1207,3,6.42,6.42,3.26,273.70000000000067,-79.92997782982303
1208,4,6.36,6.36,3.23,285.2500000000006,-79.92997782982303
1209,4,6.36,6.36,3.23,296.8000000000006,-79.92997782982303
1210,4,6.36,6.36,3.23,308.35000000000065,-79.92997782982303
1211,4,6.36,6.36,3.23,319.9000000000007,-79.92997782982303
1212,4,6.36,6.36,3.23,331.45000000000067,-79.92997782982303
1213,4,6.36,6.36,3.23,-332.675,-69.92738441611277
1214,4,6.36,6.36,3.23,-321.125,-69.92738441611277
1215,4,6.36,6.36,3.23,-309.575,-69.92738441611277
1216,4,6.36,6.36,3.23,-298.025,-69.92738441611277
1217,4,6.36,6.36,3.23,-286.47499999999997,-69.92738441611277
1218,3,6.42,6.42,3.26,-274.92499999999995,-69.92738441611277
1219,3,6.42,6.42,3.26,-263.37499999999994,-69.92738441611277
1220,3,6.42,6.42,3.26,-251.8249999999999,-69.92738441611277
1221,3,6.42,6.42,3.26,-240.2749999999999,-69.92738441611277
1222,3,6.42,6.42,3.26,-228.72499999999988,-69.92738441611277
1223,2,6.48,6.48,3.29,-217.17499999999987,-69.92738441611277
1224,2,6.48,6.48,3.29,-205.62499999999986,-69.92738441611277
1225,2,6.48,6.48,3.29,-194.07499999999985,-69.92738441611277
1226,2,6.48,6.48,3.29,-182.52499999999984,-69.92738441611277
1227,2,6.48,6.48,3.29,-170.97499999999982,-69.92738441611277
1228,2,6.48,6.48,3.29,-159.4249999999998,-69.92738441611277
1229,1,6.54,6.54,3.32,-147.8749999999998,-69.92738441611277
1230,1,6.54,6.54,3.32,-136.3249999999998,-69.92738441611277
1231,1,6.54,6.54,3.32,-124.77499999999978,-69.92738441611277
1232,1,6.54,6.54,3.32,-113.22499999999977,-69.92738441611277
1233,1,6.54,6.54,3.32,-101.67499999999976,-69.92738441611277
1234,1,6.54,6.54,3.32,-90.12499999999974,-69.92738441611277
1235,1,6.54,6.54,3.32,-78.57499999999973,-69.92738441611277
1236,1,6.54,6.54,3.32,-67.02499999999972,-69.92738441611277
1237,1,6.54,6.54,3.32,-55.47499999999972,-69.92738441611277
1238,1,6.54,6.54,3.32,-43.924999999999706,-69.92738441611277
1239,1,6.54,6.54,3.32,-32.374999999999694,-69.92738441611277
1240,1,6.54,6.54,3.32,-20.824999999999683,-69.92738441611277
1241,1,6.54,6.54,3.32,-9.27499999999967,-69.92738441611277
1242,1,6.54,6.54,3.32,2.2750000000003414,-69.92738441611277
1243,1,6.54,6.54,3.32,13.825000000000353,-69.92738441611277
1244,1,6.54,6.54,3.32,25.375000000000362,-69.92738441611277
1245,1,6.54,6.54,3.32,36.925000000000374,-69.92738441611277
1246,1,6.54,6.54,3.32,48.475000000000385,-69.92738441611277
1247,1,6.54,6.54,3.32,60.0250000000004,-69.92738441611277
1248,1,6.54,6.54,3.32,71.57500000000041,-69.92738441611277
1249,1,6.54,6.54,3.32,83.12500000000043,-69.92738441611277
1250,1,6.54,6.54,3.32,94.67500000000044,-69.92738441611277
1251,1,6.54,6.54,3.32,106.22500000000045,-69.92738441611277
1252,1,6.54,6.54,3.32,117.77500000000046,-69.92738441611277
1253,1,6.54,6.54,3.32,129.32500000000047,-69.92738441611277
1254,1,6.54,6.54,3.32,140.87500000000048,-69.92738441611277
1255,1,6.54,6.54,3.32,152.4250000000005,-69.92738441611277
1256,2,6.48,6.48,3.29,163.97500000000045,-69.92738441611277
1257,2,6.48,6.48,3.29,175.52500000000052,-69.92738441611277
1258,2,6.48,6.48,3.29,187.07500000000059,-69.92738441611277
1259,2,6.48,6.48,3.29,198.62500000000054,-69.92738441611277
1260,2,6.48,6.48,3.29,210.1750000000005,-69.92738441611277
1261,2,6.48,6.48,3.29,221.72500000000056,-69.92738441611277
1262,3,6.42,6.42,3.26,233.27500000000063,-69.92738441611277
1263,3,6.42,6.42,3.26,244.82500000000059,-69.92738441611277
1264,3,6.42,6.42,3.26,256.3750000000005,-69.92738441611277
1265,3,6.42,6.42,3.26,267.9250000000006,-69.92738441611277
1266,3,6.42,6.42,3.26,279.47500000000065,-69.92738441611277
1267,4,6.36,6.36,3.23,291.0250000000006,-69.92738441611277
1268,4,6.36,6.36,3.23,302.57500000000056,-69.92738441611277
1269,4,6.36,6.36,3.23,314.1250000000006,-69.92738441611277
1270,4,6.36,6.36,3.23,325.6750000000007,-69.92738441611277
1271,4,6.36,6.36,3.23,337.22500000000065,-69.92738441611277
1272,4,6.36,6.36,3.23,-338.45,-59.924791002402515
1273,4,6.36,6.36,3.23,-326.9,-59.924791002402515
1274,4,6.36,6.36,3.23,-315.34999999999997,-59.924791002402515
1275,4,6.36,6.36,3.23,-303.79999999999995,-59.924791002402515
1276,4,6.36,6.36,3.23,-292.24999999999994,-59.924791002402515
1277,3,6.42,6.42,3.26,-280.69999999999993,-59.924791002402515
1278,3,6.42,6.42,3.26,-269.1499999999999,-59.924791002402515
1279,3,6.42,6.42,3.26,-257.5999999999999,-59.924791002402515
1280,3,6.42,6.42,3.26,-246.0499999999999,-59.924791002402515
1281,3,6.42,6.42,3.26,-234.4999999999999,-59.924791002402515
1282,2,6.48,6.48,3.29,-222.94999999999987,-59.924791002402515
1283,2,6.48,6.48,3.29,-211.39999999999986,-59.924791002402515
1284,2,6.48,6.48,3.29,-199.84999999999985,-59.924791002402515
1285,2,6.48,6.48,3.29,-188.29999999999984,-59.924791002402515
1286,2,6.48,6.48,3.29,-176.74999999999983,-59.924791002402515
1287,2,6.48,6.48,3.29,-165.19999999999982,-59.924791002402515
1288,1,6.54,6.54,3.32,-153.6499999999998,-59.924791002402515
1289,1,6.54,6.54,3.32,-142.0999999999998,-59.924791002402515
1290,1,6.54,6.54,3.32,-130.54999999999978,-59.924791002402515
1291,1,6.54,6.54,3.32,-118.99999999999977,-59.924791002402515
1292,1,6.54,6.54,3.32,-107.44999999999976,-59.924791002402515
1293,1,6.54,6.54,3.32,-95.89999999999975,-59.924791002402515
1294,1,6.54,6.54,3.32,-84.34999999999974,-59.924791002402515
1295,1,6.54,6.54,3.32,-72.79999999999973,-59.924791002402515
1296,1,6.54,6.54,3.32,-61.249999999999716,-59.924791002402515
1297,1,6.54,6.54,3.32,-49.699999999999704,-59.924791002402515
1298,1,6.54,6.54,3.32,-38.14999999999969,-59.924791002402515
1299,1,6.54,6.54,3.32,-26.59999999999968,-59.924791002402515
1300,1,6.54,6.54,3.32,-15.04999999999967,-59.924791002402515
1301,1,6.54,6.54,3.32,-3.499999999999659,-59.924791002402515
1302,1,6.54,6.54,3.32,8.050000000000352,-59.924791002402515
1303,1,6.54,6.54,3.32,19.600000000000364,-59.924791002402515
1304,1,6.54,6.54,3.32,31.150000000000375,-59.924791002402515
1305,1,6.54,6.54,3.32,42.70000000000039,-59.924791002402515
1306,1,6.54,6.54,3.32,54.2500000000004,-59.924791002402515
1307,1,6.54,6.54,3.32,65.80000000000041,-59.924791002402515
1308,1,6.54,6.54,3.32,77.35000000000042,-59.924791002402515
1309,1,6.54,6.54,3.32,88.90000000000043,-59.924791002402515
1310,1,6.54,6.54,3.32,100.45000000000044,-59.924791002402515
1311,1,6.54,6.54,3.32,112.00000000000045,-59.924791002402515
1312,1,6.54,6.54,3.32,123.55000000000047,-59.924791002402515
1313,1,6.54,6.54,3.32,135.10000000000048,-59.924791002402515
1314,1,6.54,6.54,3.32,146.6500000000005,-59.924791002402515
1315,1,6.54,6.54,3.32,158.20000000000044,-59.924791002402515
1316,2,6.48,6.48,3.29,169.7500000000005,-59.924791002402515
1317,2,6.48,6.48,3.29,181.30000000000058,-59.924791002402515
1318,2,6.48,6.48,3.29,192.85000000000053,-59.924791002402515
1319,2,6.48,6.48,3.29,204.4000000000005,-59.924791002402515
1320,2,6.48,6.48,3.29,215.95000000000056,-59.924791002402515
1321,2,6.48,6.48,3.29,227.50000000000063,-59.924791002402515
1322,3,6.42,6.42,3.26,239.05000000000058,-59.924791002402515
1323,3,6.42,6.42,3.26,250.60000000000053,-59.924791002402515
1324,3,6.42,6.42,3.26,262.1500000000006,-59.924791002402515
1325,3,6.42,6.42,3.26,273.70000000000067,-59.924791002402515
1326,3,6.42,6.42,3.26,285.2500000000006,-59.924791002402515
1327,4,6.36,6.36,3.23,296.8000000000006,-59.924791002402515
1328,4,6.36,6.36,3.23,308.35000000000065,-59.924791002402515
1329,4,6.36,6.36,3.23,319.9000000000007,-59.924791002402515
1330,4,6.36,6.36,3.23,331.45000000000067,-59.924791002402515
1331,4,6.36,6.36,3.23,343.0000000000006,-59.924791002402515
1332,4,6.36,6.36,3.23,-344.225,-49.922197588692256
1333,4,6.36,6.36,3.23,-332.675,-49.922197588692256
1334,4,6.36,6.36,3.23,-321.125,-49.922197588692256
1335,4,6.36,6.36,3.23,-309.575,-49.922197588692256
1336,4,6.36,6.36,3.23,-298.025,-49.922197588692256
1337,3,6.42,6.42,3.26,-286.47499999999997,-49.922197588692256
1338,3,6.42,6.42,3.26,-274.92499999999995,-49.922197588692256
1339,3,6.42,6.42,3.26,-263.37499999999994,-49.922197588692256
1340,3,6.42,6.42,3.26,-251.8249999999999,-49.922197588692256
1341,3,6.42,6.42,3.26,-240.2749999999999,-49.922197588692256
1342,2,6.48,6.48,3.29,-228.72499999999988,-49.922197588692256
1343,2,6.48,6.48,3.29,-217.17499999999987,-49.922197588692256
1344,2,6.48,6.48,3.29,-205.62499999999986,-49.922197588692256
1345,2,6.48,6.48,3.29,-194.07499999999985,-49.922197588692256
1346,2,6.48,6.48,3.29,-182.52499999999984,-49.922197588692256
1347,2,6.48,6.48,3.29,-170.97499999999982,-49.922197588692256
1348,1,6.54,6.54,3.32,-159.4249999999998,-49.922197588692256
1349,1,6.54,6.54,3.32,-147.8749999999998,-49.922197588692256
1350,1,6.54,6.54,3.32,-136.3249999999998,-49.922197588692256
1351,1,6.54,6.54,3.32,-124.77499999999978,-49.922197588692256
1352,1,6.54,6.54,3.32,-113.22499999999977,-49.922197588692256
1353,1,6.54,6.54,3.32,-101.67499999999976,-49.922197588692256
1354,1,6.54,6.54,3.32,-90.12499999999974,-49.922197588692256
1355,1,6.54,6.54,3.32,-78.57499999999973,-49.922197588692256
1356,1,6.54,6.54,3.32,-67.02499999999972,-49.922197588692256
1357,1,6.54,6.54,3.32,-55.47499999999972,-49.922197588692256
1358,1,6.54,6.54,3.32,-43.924999999999706,-49.922197588692256
1359,1,6.54,6.54,3.32,-32.374999999999694,-49.922197588692256
1360,1,6.54,6.54,3.32,-20.824999999999683,-49.922197588692256
1361,1,6.54,6.54,3.32,-9.27499999999967,-49.922197588692256
1362,1,6.54,6.54,3.32,13.825000000000353,-49.922197588692256
1363,1,6.54,6.54,3.32,25.375000000000362,-49.922197588692256
1364,1,6.54,6.54,3.32,36.925000000000374,-49.922197588692256
1365,1,6.54,6.54,3.32,48.475000000000385,-49.922197588692256
1366,1,6.54,6.54,3.32,60.0250000000004,-49.922197588692256
1367,1,6.54,6.54,3.32,71.57500000000041,-49.922197588692256
1368,1,6.54,6.54,3.32,83.12500000000043,-49.922197588692256
1369,1,6.54,6.54,3.32,94.67500000000044,-49.922197588692256
1370,1,6.54,6.54,3.32,106.22500000000045,-49.922197588692256
1371,1,6.54,6.54,3.32,117.77500000000046,-49.922197588692256
1372,1,6.54,6.54,3.32,129.32500000000047,-49.922197588692256
1373,1,6.54,6.54,3.32,140.87500000000048,-49.922197588692256
1374,1,6.54,6.54,3.32,152.4250000000005,-49.922197588692256
1375,1,6.54,6.54,3.32,163.97500000000045,-49.922197588692256
1376,2,6.48,6.48,3.29,175.52500000000052,-49.922197588692256
1377,2,6.48,6.48,3.29,187.07500000000059,-49.922197588692256
1378,2,6.48,6.48,3.29,198.62500000000054,-49.922197588692256
1379,2,6.48,6.48,3.29,210.1750000000005,-49.922197588692256
1380,2,6.48,6.48,3.29,221.72500000000056,-49.922197588692256
1381,2,6.48,6.48,3.29,233.27500000000063,-49.922197588692256
1382,3,6.42,6.42,3.26,244.82500000000059,-49.922197588692256
1383,3,6.42,6.42,3.26,256.3750000000005,-49.922197588692256
1384,3,6.42,6.42,3.26,267.9250000000006,-49.922197588692256
1385,3,6.42,6.42,3.26,279.47500000000065,-49.922197588692256
1386,3,6.42,6.42,3.26,291.0250000000006,-49.922197588692256
1387,4,6.36,6.36,3.23,302.57500000000056,-49.922197588692256
1388,4,6.36,6.36,3.23,314.1250000000006,-49.922197588692256
1389,4,6.36,6.36,3.23,325.6750000000007,-49.922197588692256
1390,4,6.36,6.36,3.23,337.22500000000065,-49.922197588692256
1391,4,6.36,6.36,3.23,-338.45,-39.919604174982
1392,4,6.36,6.36,3.23,-326.9,-39.919604174982
1393,4,6.36,6.36,3.23,-315.34999999999997,-39.919604174982
1394,4,6.36,6.36,3.23,-303.79999999999995,-39.919604174982
1395,3,6.42,6.42,3.26,-292.24999999999994,-39.919604174982
1396,3,6.42,6.42,3.26,-280.69999999999993,-39.919604174982
1397,3,6.42,6.42,3.26,-269.1499999999999,-39.919604174982
1398,3,6.42,6.42,3.26,-257.5999999999999,-39.919604174982
1399,3,6.42,6.42,3.26,-246.0499999999999,-39.919604174982
1400,2,6.48,6.48,3.29,-234.4999999999999,-39.919604174982
1401,2,6.48,6.48,3.29,-222.94999999999987,-39.919604174982
1402,2,6.48,6.48,3.29,-211.39999999999986,-39.919604174982
1403,2,6.48,6.48,3.29,-199.84999999999985,-39.919604174982
1404,2,6.48,6.48,3.29,-188.29999999999984,-39.919604174982
1405,2,6.48,6.48,3.29,-176.74999999999983,-39.919604174982
1406,1,6.54,6.54,3.32,-165.19999999999982,-39.919604174982
1407,1,6.54,6.54,3.32,-153.6499999999998,-39.919604174982
1408,1,6.54,6.54,3.32,-142.0999999999998,-39.919604174982
1409,1,6.54,6.54,3.32,-130.54999999999978,-39.919604174982
1410,1,6.54,6.54,3.32,-118.99999999999977,-39.919604174982
1411,1,6.54,6.54,3.32,-107.44999999999976,-39.919604174982
1412,1,6.54,6.54,3.32,-95.89999999999975,-39.919604174982
1413,1,6.54,6.54,3.32,-84.34999999999974,-39.919604174982
1414,1,6.54,6.54,3.32,-72.79999999999973,-39.919604174982
1415,1,6.54,6.54,3.32,-61.249999999999716,-39.919604174982
1416,1,6.54,6.54,3.32,-49.699999999999704,-39.919604174982
1417,1,6.54,6.54,3.32,54.2500000000004,-39.919604174982
1418,1,6.54,6.54,3.32,65.80000000000041,-39.919604174982
1419,1,6.54,6.54,3.32,77.35000000000042,-39.919604174982
1420,1,6.54,6.54,3.32,88.90000000000043,-39.919604174982
1421,1,6.54,6.54,3.32,100.45000000000044,-39.919604174982
1422,1,6.54,6.54,3.32,112.00000000000045,-39.919604174982
1423,1,6.54,6.54,3.32,123.55000000000047,-39.919604174982
1424,1,6.54,6.54,3.32,135.10000000000048,-39.919604174982
1425,1,6.54,6.54,3.32,146.6500000000005,-39.919604174982
1426,1,6.54,6.54,3.32,158.20000000000044,-39.919604174982
1427,1,6.54,6.54,3.32,169.7500000000005,-39.919604174982
1428,2,6.48,6.48,3.29,181.30000000000058,-39.919604174982
1429,2,6.48,6.48,3.29,192.85000000000053,-39.919604174982
1430,2,6.48,6.48,3.29,204.4000000000005,-39.919604174982
1431,2,6.48,6.48,3.29,215.95000000000056,-39.919604174982
1432,2,6.48,6.48,3.29,227.50000000000063,-39.919604174982
1433,2,6.48,6.48,3.29,239.05000000000058,-39.919604174982
1434,3,6.42,6.42,3.26,250.60000000000053,-39.919604174982
1435,3,6.42,6.42,3.26,262.1500000000006,-39.919604174982
1436,3,6.42,6.42,3.26,273.70000000000067,-39.919604174982
1437,3,6.42,6.42,3.26,285.2500000000006,-39.919604174982
1438,4,6.36,6.36,3.23,296.8000000000006,-39.919604174982
1439,4,6.36,6.36,3.23,308.35000000000065,-39.919604174982
1440,4,6.36,6.36,3.23,319.9000000000007,-39.919604174982
1441,4,6.36,6.36,3.23,331.45000000000067,-39.919604174982
1442,4,6.36,6.36,3.23,343.0000000000006,-39.919604174982
1443,4,6.36,6.36,3.23,-344.225,-29.91701076127174
1444,4,6.36,6.36,3.23,-332.675,-29.91701076127174
1445,4,6.36,6.36,3.23,-321.125,-29.91701076127174
1446,4,6.36,6.36,3.23,-309.575,-29.91701076127174
1447,4,6.36,6.36,3.23,-298.025,-29.91701076127174
1448,3,6.42,6.42,3.26,-286.47499999999997,-29.91701076127174
1449,3,6.42,6.42,3.26,-274.92499999999995,-29.91701076127174
1450,3,6.42,6.42,3.26,-263.37499999999994,-29.91701076127174
1451,3,6.42,6.42,3.26,-251.8249999999999,-29.91701076127174
1452,2,6.48,6.48,3.29,-240.2749999999999,-29.91701076127174
1453,2,6.48,6.48,3.29,-228.72499999999988,-29.91701076127174
1454,2,6.48,6.48,3.29,-217.17499999999987,-29.91701076127174
1455,2,6.48,6.48,3.29,-205.62499999999986,-29.91701076127174
1456,2,6.48,6.48,3.29,-194.07499999999985,-29.91701076127174
1457,2,6.48,6.48,3.29,-182.52499999999984,-29.91701076127174
1458,1,6.54,6.54,3.32,-170.97499999999982,-29.91701076127174
1459,1,6.54,6.54,3.32,-159.4249999999998,-29.91701076127174
1460,1,6.54,6.54,3.32,-147.8749999999998,-29.91701076127174
1461,1,6.54,6.54,3.32,-136.3249999999998,-29.91701076127174
1462,1,6.54,6.54,3.32,-124.77499999999978,-29.91701076127174
1463,1,6.54,6.54,3.32,-113.22499999999977,-29.91701076127174
1464,1,6.54,6.54,3.32,-101.67499999999976,-29.91701076127174
1465,1,6.54,6.54,3.32,-90.12499999999974,-29.91701076127174
1466,1,6.54,6.54,3.32,-78.57499999999973,-29.91701076127174
1467,1,6.54,6.54,3.32,-67.02499999999972,-29.91701076127174
1468,1,6.54,6.54,3.32,71.57500000000041,-29.91701076127174
1469,1,6.54,6.54,3.32,83.12500000000043,-29.91701076127174
1470,1,6.54,6.54,3.32,94.67500000000044,-29.91701076127174
1471,1,6.54,6.54,3.32,106.22500000000045,-29.91701076127174
1472,1,6.54,6.54,3.32,117.77500000000046,-29.91701076127174
1473,1,6.54,6.54,3.32,129.32500000000047,-29.91701076127174
1474,1,6.54,6.54,3.32,140.87500000000048,-29.91701076127174
1475,1,6.54,6.54,3.32,152.4250000000005,-29.91701076127174
1476,1,6.54,6.54,3.32,163.97500000000045,-29.91701076127174
1477,1,6.54,6.54,3.32,175.52500000000052,-29.91701076127174
1478,2,6.48,6.48,3.29,187.07500000000059,-29.91701076127174
1479,2,6.48,6.48,3.29,198.62500000000054,-29.91701076127174
1480,2,6.48,6.48,3.29,210.1750000000005,-29.91701076127174
1481,2,6.48,6.48,3.29,221.72500000000056,-29.91701076127174
1482,2,6.48,6.48,3.29,233.27500000000063,-29.91701076127174
1483,3,6.42,6.42,3.26,244.82500000000059,-29.91701076127174
1484,3,6.42,6.42,3.26,256.3750000000005,-29.91701076127174
1485,3,6.42,6.42,3.26,267.9250000000006,-29.91701076127174
1486,3,6.42,6.42,3.26,279.47500000000065,-29.91701076127174
1487,3,6.42,6.42,3.26,291.0250000000006,-29.91701076127174
1488,4,6.36,6.36,3.23,302.57500000000056,-29.91701076127174
1489,4,6.36,6.36,3.23,314.1250000000006,-29.91701076127174
1490,4,6.36,6.36,3.23,325.6750000000007,-29.91701076127174
1491,4,6.36,6.36,3.23,337.22500000000065,-29.91701076127174
1492,4,6.36,6.36,3.23,-338.45,-19.914417347561482
1493,4,6.36,6.36,3.23,-326.9,-19.914417347561482
1494,4,6.36,6.36,3.23,-315.34999999999997,-19.914417347561482
1495,4,6.36,6.36,3.23,-303.79999999999995,-19.914417347561482
1496,3,6.42,6.42,3.26,-292.24999999999994,-19.914417347561482
1497,3,6.42,6.42,3.26,-280.69999999999993,-19.914417347561482
1498,3,6.42,6.42,3.26,-269.1499999999999,-19.914417347561482
1499,3,6.42,6.42,3.26,-257.5999999999999,-19.914417347561482
1500,2,6.48,6.48,3.29,-246.0499999999999,-19.914417347561482
1501,2,6.48,6.48,3.29,-234.4999999999999,-19.914417347561482
1502,2,6.48,6.48,3.29,-222.94999999999987,-19.914417347561482
1503,2,6.48,6.48,3.29,-211.39999999999986,-19.914417347561482
1504,2,6.48,6.48,3.29,-199.84999999999985,-19.914417347561482
1505,2,6.48,6.48,3.29,-188.29999999999984,-19.914417347561482
1506,1,6.54,6.54,3.32,-176.74999999999983,-19.914417347561482
1507,1,6.54,6.54,3.32,-165.19999999999982,-19.914417347561482
1508,1,6.54,6.54,3.32,-153.6499999999998,-19.914417347561482
1509,1,6.54,6.54,3.32,-142.0999999999998,-19.914417347561482
1510,1,6.54,6.54,3.32,-130.54999999999978,-19.914417347561482
1511,1,6.54,6.54,3.32,-118.99999999999977,-19.914417347561482
1512,1,6.54,6.54,3.32,-107.44999999999976,-19.914417347561482
1513,1,6.54,6.54,3.32,-95.89999999999975,-19.914417347561482
1514,1,6.54,6.54,3.32,-84.34999999999974,-19.914417347561482
1515,1,6.54,6.54,3.32,-72.79999999999973,-19.914417347561482
1516,1,6.54,6.54,3.32,77.35000000000042,-19.914417347561482
1517,1,6.54,6.54,3.32,88.90000000000043,-19.914417347561482
1518,1,6.54,6.54,3.32,100.45000000000044,-19.914417347561482
1519,1,6.54,6.54,3.32,112.00000000000045,-19.914417347561482
1520,1,6.54,6.54,3.32,123.55000000000047,-19.914417347561482
